Station Name,Street Address,City,State,ZIP,Station Phone,Latitude,Longitude,ID,EV Pricing Detail,EV Price
HOTSARA CHARGER STATION 1,100 Main St,Saranac Lake,NY,12983,888-758-4389,44.326862,-74.13015,149787,,
NY STATE PARKS JAMES BAIRD,280 Club House Rd,Pleasant Valley,NY,12569,888-758-4389,41.68595,-73.791916,149880,,
RRH UNITY POB 2,1561 Long Pond Rd,Rochester,NY,14626,888-758-4389,43.191075,-77.703873,150002,,
QuickChek - Tesla Supercharger,601 East Main Street,Middletown,NY,10941,877-798-3752,41.442393,-74.37639,150207,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
WARRENCOUNTY DPW 5,1380 U.S. 9,Lake George,NY,12845,888-758-4389,43.359247,-73.701335,150255,,
WARRENCOUNTY DPW 4,1376 U.S. 9,Lake George,NY,12845,888-758-4389,43.3592,-73.701305,150256,,
WARRENCOUNTY DPW 3,1348 U.S. 9,Lake George,NY,12845,888-758-4389,43.359019,-73.701171,150257,,
WARRENCOUNTY DPW 2,1344 U.S. 9,Lake George,NY,12845,888-758-4389,43.359015,-73.701099,150258,,
WARRENCOUNTY DPW 1,1342 U.S. 9,Lake George,NY,12845,888-758-4389,43.359015,-73.701072,150259,,
RAY LAKS HONDA SHOP 02,3590 Southwestern Blvd,Orchard Park,NY,14127,888-758-4389,42.784658,-78.767062,150338,,
960 BUSTI 960 BUSTI 1,960 Busti Ave,Buffalo,NY,14213,888-758-4389,42.908953,-78.900652,150340,,
BRUNSWICK HD BRUNSWICK HD2,1130 Hoosick Rd,Troy,NY,12180,888-758-4389,42.75888,-73.60228,150341,,
The American Hotel-Sag Harbor - Tesla Destination,45 Main St,Sag Harbor,NY,11963,631-725-3535  877-798-3752,41.001268,-72.29503,150489,Free,Free
iPark NYC 555 West Garage Corp. - Tesla Destination,549  W 23rd St,New York,NY,10011,855-472-7569  877-798-3752,40.748931,-74.006078,150502,Free,Free
iPark NYC E 80th Street - Tesla Destination,345 E 80th St,New York,NY,10075,855-472-7569  877-798-3752,40.773471,-73.952304,150517,Free,Free
Icon Parking 245 E 19th St. - Tesla Destination,245  E 19th St,New York,NY,10010,212-228-7973  877-798-3752,40.73591,-73.983331,150520,Free,Free
iPark NYC 455 Central Park West - Tesla Destination,27  West 105th St,New York,NY,10025,212-666-7246  877-798-3752,40.797875,-73.961228,150521,Free,Free
East West Tower Garage - Tesla Destination,142-38 37th Ave,Flushing,NY,11354,718-228-4324  877-798-3752,40.762536,-73.826279,150531,Free,Free
333 Schermerhorn Garage - The Hub - Tesla Destination,333 Schermerhorn St,Brooklyn,NY,11217,718-395-4072  877-798-3752,40.68722,-73.981174,150532,Free,Free
528 W 162nd Garage-PARK-it - Tesla Destination,528 W 162nd St,Manhattan,NY,10033,212-929-9404  877-798-3752,40.836425,-73.941393,150533,Free,Free
4320 Broadway-PARK-it - Tesla Destination,4320 Broadway,Manhattan,NY,10033,212-929-9404  877-798-3752,40.852225,-73.934213,150534,Free,Free
506 W 181 St Garage-PARK-it - Tesla Destination,506 W 181 St,Manhattan,NY,10033,212-929-9404  877-798-3752,40.848198,-73.931808,150535,Free,Free
Railroad Museum of Long Island - Tesla Destination,416 Griffing Ave,Riverhead,NY,11901,631-727-7920  877-798-3752,40.920448,-72.666154,150537,Free,Free
One Blue Slip-Greenpoint - Tesla Destination,1 Blue Slip,Brooklyn,NY,11222,718-713-8733  877-798-3752,40.736224,-73.959356,150540,Free,Free
Bruno's Bakery and Restaurant - Tesla Destination,676 Forest Ave,Staten Island,NY,10310,718-448-0993  877-798-3752,40.629424,-74.111586,150541,Free,Free
Longhouse Reserve - Tesla Destination,133 Hands Creek Rd,East Hampton,NY,11937,631-329-3568  877-798-3752,40.981539,-72.199841,150564,Free,Free
Icon Parking 202 E 18th Street - Tesla Destination,202 E 18th St,Manhattan,NY,10003,212-473-9869  877-798-3752,40.735561,-73.985319,150570,Free,Free
CenterPark 4172 Broadway - Tesla Destination,4172 Broadway Ave,Washington Heights,NY,10033,212-543-2700  877-798-3752,40.847482,-73.937862,150571,Free,Free
Icon Parking 175 W 90th Street - Tesla Destination,175 W 90th St,Manhattan,NY,10024,212-874-8983  877-798-3752,40.790289,-73.972756,150572,Free,Free
Enterprise Parking 545 Washington Ave - Tesla Destination,545 Washington Ave,Brooklyn,NY,11238,347-889-6642  877-798-3752,40.681876,-73.964169,150573,Free,Free
Center Park 250 Albany - Tesla Destination,250 Albany St,Manhattan,NY,10280,212-945-1876  877-798-3752,40.709643,-74.015239,150574,Free,Free
Enterprise Parking 150 Myrtle Ave - Tesla Destination,150 Myrtle Ave,Brooklyn,NY,11201,718-422-7506  877-798-3752,40.693194,-73.982701,150575,Free,Free
Enterprise Parking 147 Flatbush Avenue Extension - Tesla Destination,147 Flatbush Ave Ext,Brooklyn,NY,11201,718-855-7050  877-798-3752,40.69504,-73.98394,150576,Free,Free
MPG Parking 98-41 Queens Blvd - Tesla Destination,98-59 65th Rd,Rego Park,NY,11374,718-997-0630  877-798-3752,40.729133,-73.855355,150577,Free,Free
LAZ Parking 133-59 Roosevelt Ave - Tesla Destination,133-59 Roosevelt Ave,Flushing,NY,11354,718-888-1234  877-798-3752,40.758745,-73.833154,150578,Free,Free
LAZ Parking 136-20 38th Ave - Tesla Destination,136-20 38th Ave,Flushing,NY,11354,347-723-3375  877-798-3752,40.760676,-73.829774,150579,Free,Free
IMPark 188 E 78th St - Tesla Destination,188 E 78th St,Manhattan,NY,10075,212-535-0403  877-798-3752,40.773467,-73.958287,150580,Free,Free
IMPark 302 2nd St - Tesla Destination,302  2nd St,Brooklyn,NY,11215,718-499-1235  877-798-3752,40.674253,-73.985057,150581,Free,Free
IPark 255 Schermerhorn - Tesla Destination,255 Schermerhorn St,Brooklyn,NY,11217,347-763-2930  877-798-3752,40.687927,-73.982998,150582,Free,Free
IPark 99 3rd Avenue - Tesla Destination,99 3rd Ave,Brooklyn,NY,11217,347-457-6504  877-798-3752,40.683176,-73.981914,150583,Free,Free
PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,Astoria,NY,11101,718-609-1200  877-798-3752,40.755508,-73.922168,150584,Free,Free
"Sylvan Parking 23-25 31st St, Astoria - Tesla Destination",23-25 31st St,Astoria,NY,11105,718-204-5005  877-798-3752,40.773632,-73.913315,150585,Free,Free
Sylvan Parking 136-33 37th Ave - Tesla Destination,136-33 37th Ave,Flushing,NY,11354,718-762-2729  877-798-3752,40.762206,-73.830022,150586,Free,Free
IMPark 92-77 Queens Blvd - Tesla Destination,92-77 Queens Blvd,Rego Park,NY,11374,212-937-8660  877-798-3752,40.732184,-73.866525,150587,Free,Free
300 W 135 St - Little Man Parking - Tesla Destination,300 W 135 St,New York,NY,10030,212-714-3571  877-798-3752,40.816366,-73.947365,150596,Free,Free
4545 Center Blvd-TF Cornerstone LIC - Tesla Destination,4545 Center Blvd,Long Island City,NY,11109,718-440-3408  877-798-3752,40.748121,-73.95599,150600,Free,Free
Morty's Oyster Stand - Tesla Destination,2167 Montauk Hwy,Montauk,NY,11954,631-668-8355  877-798-3752,41.002726,-72.031415,150610,Free,Free
The Kartrite Resort & Indoor Waterpark - Tesla Destination,555 Resorts World Dr,Monticello,NY,12701,844-527-8748  877-798-3752,41.661828,-74.644777,150611,Free,Free
ProPark 110-45 Queens Blvd - Tesla Destination,110-45 Queens Blvd,Forest Hills,NY,11375,718-793-8096  877-798-3752,40.71961,-73.83934,150614,Free,Free
ProPark 29-10 Broadway - Tesla Destination,29-10 Broadway,Astoria,NY,11106,718-728-0460  877-798-3752,40.762417,-73.926985,150616,Free,Free
3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,3050 Corlear Ave,Bronx,NY,10463,718-708-5077  877-798-3752,40.8799,-73.907762,150624,Free,Free
Best Western Saranac Lake - Tesla Destination,487 Lake Flower Ave,Saranac Lake,NY,12983,518-891-1970  877-798-3752,44.314712,-74.119133,150637,Free,Free
Sylvan Gerard Garage - Tesla Destination,70-25 Yellowstone Blvd,Forest Hills,NY,11375,718-793-6773  877-798-3752,40.72216,-73.849258,150639,Free,Free
19-80 Steinway - Tesla Destination,1980 Steinway St,Astoria,NY,11105,347-697-6733  877-798-3752,40.776944,-73.901382,150649,Free,Free
2702 Queens Plaza South - Tesla Destination,2702 Queens Plaza S,Long Island City,NY,11101,718-864-2992  877-798-3752,40.749893,-73.939758,150653,Free,Free
Icon Parking 515 E 72nd Street - Tesla Destination,515  E 72nd St,New York,NY,10021,212-249-8196  877-798-3752,40.766857,-73.952647,150660,Free,Free
Hampton Inn & Suites Lake Placid - Tesla Destination,801 Mirror Lake Dr,Lake Placid,NY,12946,518-523-9500  877-798-3752,44.283189,-73.980597,150678,Free,Free
GGMC Parking MODA - Tesla Destination,89-14 Parsons Blvd,Jamaica,NY,11432,718-523-1475  877-798-3752,40.705192,-73.80223,150686,Free,Free
Brunos Bakery and Restaurant - Tesla Destination,1650 Hylan Blvd,Staten Island,NY,10310,718-448-0993  877-798-3752,40.588001,-74.090126,150697,Free,Free
Manhattan Parking 110 LLC - Tesla Destination,543 W 110th St,New York,NY,10025,212-222-7813  877-798-3752,40.804167,-73.965894,150722,Free,Free
Lake Pleasant Lodge - Tesla Destination,2839 State Rte 30,Speculator,NY,12164,518-548-5253  877-798-3752,43.495979,-74.360195,150725,Free,Free
Crowne Plaza Lake Placid - Tesla Destination,101 Olympic Dr,Lake Placid,NY,12946,518-523-2556  877-798-3752,44.285832,-73.986802,150742,Free,Free
Dartmouth House - Tesla Destination,215 Dartmouth St,Rochester,NY,14607,585-434-3069  877-798-3752,43.145078,-77.586462,150746,Free,Free
REIKART HOUSE JAZZBOLINE 2,5010 Main St,Amherst,NY,14226,888-758-4389,42.960133,-78.76967,150803,,
HYATT PLACE HOTEL AMHERST 1,5020 Main Street,Amherst,NY,14226,888-758-4389,42.960632,-78.76919,150805,,
SPOTCOWORK HENRIETTA,21 Goodway Drive,Rochester,NY,14623,888-758-4389,43.091965,-77.580734,150809,,
REIKART HOUSE JAZZBOLINE 1,5000-5010 Main St,Buffalo,NY,14226,888-758-4389,42.96014,-78.76977,150825,,
Broadway Commons,358 N Broadway Commons,Hicksville,NY,11801,888-264-2208,40.773414,-73.533184,151794,Free,Free
Outerbridge Commons - Tesla Supercharger,2925 Veterans Road West,New York City,NY,10309,877-798-3752,40.527543,-74.23131,152158,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Broadway Commons,358 N Broadway Commons,Hicksville,NY,11801,888-264-2208,40.77178,-73.532246,152207,Free,Free
Broadway Commons,358 N Broadway Commons,Hicksville,NY,11801,888-264-2208,40.771828,-73.531142,152208,Free,Free
Packetts Landing,500 Packetts Landing,Fairport,NY,14452,585-223-9500,43.100475,-77.439834,152213,Free,Free
Village Hall Police Station,31 S Main St,Fairport,NY,14452,,43.1006,-77.4423,152214,Free,Free
Fairport Junction,9 Liftbridge Ln E,Fairport,NY,14452,585-223-9500,43.102618,-77.441143,152215,,
Potter Park,53 W Church St,Fairport,NY,14452,585-223-9500,43.098077,-77.446529,152216,Free,Free
ATRIUM EVCHARGE PRC-EV3,634 Plank Rd,Clifton Park,NY,12065,888-758-4389,42.866646,-73.777957,152232,,
600 RIVER ROAD 600 RIVER,600 River Rd,North Tonawanda,NY,14120,888-758-4389,43.035576,-78.887184,152233,,
PATCHVILLAGE PATCHOGUE,14 Baker St,Patchogue,NY,11772,888-758-4389,40.761692,-73.01223,152239,,
MARKET 32 EV TROY VAN EV,79 Vandenburgh ave,Troy,NY,12180,888-758-4389,42.69757,-73.69042,152272,,
MARKET 32 EV MARKET GLENMONT,329 Town Square Plaza,Glenmont,NY,12077,888-758-4389,42.602394,-73.79083,152276,,
MARKET 32 EV MALTA EV CHARGE,1 Kendall Way,Malta,NY,12020,888-758-4389,42.97366,-73.79479,152281,,
MARKET 32 EV 290 SARATOGA RD,290 Saratoga Rd,Schenectady,NY,12302,888-758-4389,42.87302,-73.929504,152282,,
MARKET 32 EV MARKET32 EV CP,15 PARK AVENUE,Clifton Park,NY,12065,888-758-4389,42.865038,-73.78225,152283,,
MARKET 32 EV MARKET 32 EG CH,501 COLUMBIA PLAZA,Rensselaer,NY,12144,888-758-4389,42.607573,-73.719919,152319,,
MARKET 32 EV MARKET32 EV EG2,501 Columbia Turnpike,Rensselaer,NY,12144,888-758-4389,42.607567,-73.72001,152320,,
NYE VW GROUP VW_408107_A,5865 Rome-Taberg Rd,Rome,NY,13440,888-758-4389,43.233239,-75.497597,152393,,
TANNERSVILLE TOWN HALL,1 Park Ln,Tannersville,NY,12485,888-758-4389,42.19611,-74.13166,152437,,
TANNERSVILLE MUNICIPAL LOT,20 Tompkins St,Tannersville,NY,12485,888-758-4389,42.195133,-74.13242,152438,,
PEPSICO INC STATION 1,50 E Stevens Ave,Valhalla,NY,10595,888-758-4389,41.096363,-73.77538,152440,,
GREEN ACRES MALL,2034 Green Acres Mall,Valley Stream,NY,11581,833-632-2778,40.662119,-73.723241,152450,,
286WAE 286 WAS AVE EXT,286 Washington Ave Ext,Albany,NY,12203,888-758-4389,42.70535,-73.86069,152461,,
Custer Observatory - Tesla Destination,1115 Main Bayview Rd,Southold,NY,11971,877-798-3752  877-798-3752,41.052046,-72.43468,152628,Free,Free
The Custer Institute,1115 Main Bayview Rd,Southold,NY,11971,888-780-0062,41.052046,-72.43468,152743,,
Dino's Tailor Shop,2400 Monroe Av,Rochester,NY,14618,888-356-8911,43.118929,-77.556073,152919,,
THE SAGAMORE SAGAMORE 1.2,433 Boathouse Ln,Bolton,NY,12814,888-758-4389,43.55707,-73.64526,153089,,
BA #1 19 BA 2,19 British American Blvd,Latham,NY,12110,888-758-4389,42.761402,-73.82204,153091,,
CLARKSTOWN TOC 3 & 4,10 Maple Ave,New City,NY,10956,888-758-4389,41.147053,-73.9881,153177,,
ATRIUM EVCHARGE RSPJ EV 1,10 Maxwell Dr,Clifton Park,NY,12065,888-758-4389,42.868153,-73.781812,153230,,
CITY OF BEACON STATION 2,1 Municipal Plaza,Beacon,NY,12508,888-758-4389,41.507937,-73.978278,153264,,
Town of Keene - Town Hall,1300 Hurricane Rd,Keene,NY,12942,518-576-4444,44.254853,-73.789435,153284,Free; donations encouraged,Free
McDonough's Valley Hardware,1901 N Main St,Keene Valley,NY,12943,518-576-4330,44.19156,-73.786713,153287,Free; donations encouraged,Free
500 PEARL 500 PEARL,500 Pearl street,Buffalo,NY,14202,888-758-4389,42.893581,-78.873877,153301,,
PRIMA LOFTS LL ALB LOFTS 1.2,1373 Broadway,Menands,NY,12204,888-758-4389,42.67623,-73.73344,153305,,
FAIRFIELD VERON FAIRFIELD 1.3,5280 Willow Pl,Verona,NY,13478,888-758-4389,43.117172,-75.59609,153308,,
Queens Crossing - Tesla Supercharger,136-20 38th Avenue,Flushing,NY,11354,877-798-3752,40.760856,-73.829765,153417,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Brookfield Place - Tesla Supercharger,250 Vesey Street,New York City,NY,10080,877-798-3752,40.714177,-74.016332,153434,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
14 HUDSON 14 HUDSON 1.3,14 Hudson,Glens Falls,NY,12801,888-758-4389,43.307865,-73.64547,153507,,
14 HUDSON 14 HUDSON 1.1,14 Hudson Ave,Glens Falls,NY,12801,888-758-4389,43.308037,-73.64537,153509,,
VILLAGEHALL RHINEBECK 3,55 E Market St,Rhinebeck,NY,12572,888-758-4389,41.9273,-73.91062,153652,,
Cabela's Crossing - Tesla Supercharger,2013 Walden Avenue,Cheektowaga,NY,14225,877-798-3752,42.907291,-78.762217,153790,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Mirabito Convenience Store #69 - Tesla Supercharger,4968 NY-23,Oneonta,NY,13820,877-798-3752,42.447772,-75.048709,153792,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Cary Institute,2801 Sharon Turnpike,Millbrook,NY,12545,,41.789721,-73.724018,153855,,
Fordham University,441 E Fordham Rd,Bronx,NY,10458,,40.86095,-73.889379,153856,$0.25 per kWh,Cost
Oakwood Friends School,22 Spackenkill Rd,Poughkeepsie,NY,12603,,41.658557,-73.924386,153857,,
NBC,1501 11th St,Long Island City,NY,11101,,40.740122,-73.951767,153858,,
Estee Lauder,7 Corporate Center Dr,Melville,NY,11747,,40.775923,-73.408912,153859,,
Walkway over the Hudson,49 Parker Ave,Poughkeepsie,NY,12601,,41.712138,-73.924916,153860,,
NYS Bridge Authority - Bear Mountain,10 Route 6,Fort Montgomery,NY,10922,,41.319917,-73.988246,153861,,
NYS Bridge Authority - Kingston-Rhinecliff Bridge,1 Route 199,Kingston,NY,12401,,41.9802780395254,-73.96290107940673,153862,,
NYS Bridge Authority - Rip Van Winkle,99 Route 23,Catskill,NY,12414,518-943-2360,42.224533,-73.855761,153863,,
NYS Bridge Authority - Newburgh-Beacon Bridge,105 Newburgh Beacon Way,Beacon,NY,12508,,41.517597,-73.979928,153864,,
Dock72,1 Dock72 Way,Brooklyn,NY,11205,,40.700302,-73.972272,153865,,
Weill Cornell Medical,1305 York Ave,New York,NY,10065,,40.765378,-73.955054,153866,Free,Free
Weill Cornell Medical,420 E 70th St,New York,NY,10021,,40.765313,-73.955553,153867,Free,Free
Cold Spring Harbor Labs,1 Bungtown Rd,Laurel Hollow,NY,11791,,40.858099,-73.466919,153868,,
United Nations,405 E 42nd St,New York,NY,10017,,40.748965,-73.969649,153870,,
PSEG Long Island,15 Park Dr,Melville,NY,11746,,40.77003,-73.431049,153871,,
5TH AVE RIVER STREET 2,King St & Federal St,Troy,NY,12180,888-758-4389,42.73511,-73.68805,154052,,
PEPSICO INC STATION 2,100 E Stevens Ave,Valhalla,NY,10595,888-758-4389,41.095215,-73.77475,154053,,
TG EV STATIONS RIGHT STATION,35 State Route 299,Gardiner,NY,12525,888-758-4389,41.74456,-74.11796,154055,,
COLE GROUP COLUMBIA 2,32 Columbia Gardens,Cohoes,NY,12047,888-758-4389,42.77094,-73.716286,154056,,
COLE GROUP COLONIE EAST 4,173 Doorstone Dr,Latham,NY,12110,888-758-4389,42.74551,-73.77077,154058,,
COLE GROUP COLONIE EAST 3,98 Saratoga Ct,Latham,NY,12110,888-758-4389,42.746113,-73.770676,154059,,
COLE GROUP COLONIE EAST 1,4025 Doorstone Dr,Latham,NY,12110,888-758-4389,42.745777,-73.768845,154060,,
Jim Barnard Chevrolet,7101 Buffalo Rd,Churchville,NY,14428,585-293-2120,43.099649,-77.897024,154159,Free,Free
ECONOLODGE ECONOLODGE 1.1,237 W Main St,Malone,NY,12953,888-758-4389,44.848682,-74.30688,154172,,
EV Charge Solutions - Headquarters,7464 W Henrietta Rd,Rush,NY,14543,585-533-4051,42.996895,-77.667425,154200,Free,Free
QuickChek - Tesla Supercharger,1147 Sunrise Highway,Copiague,NY,11726,877-798-3752,40.68872,-73.406165,154208,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
MARKET 32 EV MARKET32 SAR SP,3045 rt 50,Saratoga Springs,NY,12866,888-758-4389,43.102972,-73.742407,154240,,
ATRIUM EVCHARGE PARKPLAZA EV2,56 Clifton Country Rd,Clifton park,NY,12065,888-758-4389,42.85645,-73.783066,154276,,
MARKET 32 EV LATHAM EV 1,873 New Loudon Rd,Latham,NY,12110,888-758-4389,42.752846,-73.758177,154302,,
RTS RTS ORLEANS,225 W Academy St,Albion,NY,14411,888-758-4389,43.239445,-78.19818,154334,,
255ORANGE 255 ORANGE ST,255 Orange St,Albany,NY,12210,888-758-4389,42.658684,-73.75884,154335,,
5TH AVE RIVER STREET 4,King St &amp; Federal St,Troy,NY,12180,888-758-4389,42.735077,-73.68795,154336,,
1350 EGGERT RD EGGERT (1),1350 Eggert Rd,Buffalo,NY,14226,888-758-4389,42.965328,-78.804684,154369,,
W DELAVAN DELAVAN (1),722 W Delavan Ave,Buffalo,NY,14222,888-758-4389,42.922743,-78.873098,154370,,
WFM - NORTHEAST WHOLE FOODS 2,214 3rd St,Gowanus,NY,11215,888-758-4389,40.674884,-73.989524,154371,,
1285 MAIN 1285 MAIN (1),1285 Main St,Buffalo,NY,14209,888-758-4389,42.908237,-78.866359,154372,,
U OF R BAILEY RD 1,211 Bailey Rd,West Henrietta,NY,14586,888-758-4389,43.071465,-77.677611,154412,,
RESERVE - CLUB RESERVE-CLUB,1 Reserve Blvd,Yaphank,NY,11980,888-758-4389,40.849614,-72.897944,154433,,
Stewart's Shops - Tesla Supercharger,6151 NY-8,Chestertown,NY,12817,877-798-3752,43.66446,-73.786451,154440,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
SPOT cowork Rochester - Tesla Destination,21 Goodway Dr,Rochester,NY,14623,877-798-3752  877-798-3752,43.091974,-77.580604,154441,Free,Free
PICOTTE 1450 WESTERN 2,1450 western ave,Albany,NY,12203,888-758-4389,42.68016,-73.83868,154452,,
CANTONCHARGE DC CHARGER,8 Hodskin St,Canton,NY,13617,888-758-4389,44.596222,-75.17102,154480,,
TONAWANDA YPR POOL PLAZA 1,147 Thorncliff Rd,Buffalo,NY,14223,888-758-4389,42.98276,-78.86685,154517,,
TONAWANDA YPR POOL PLAZA 2,151 Thorncliff Rd,Buffalo,NY,14223,888-758-4389,42.98276,-78.86679,154518,,
TONAWANDA YPR POOL PLAZA 3,157 Thorncliff Rd,Buffalo,NY,14223,888-758-4389,42.98275,-78.86671,154519,,
TICONDEROGA TOWER AVE,1494 Mccormick St,Ticonderoga,NY,12883,888-758-4389,43.849277,-73.4222,154560,,
DELLA HONDA SHOP02,702 NY-3,Plattsburgh,NY,12901,888-758-4389,44.695726,-73.515764,154583,,
Holiday Inn Express & Suites Saugerties - Hudson Valley,9 Old Rte 32,Saugerties,NY,12477,845-247-8800,42.087996,-73.975551,154659,,
Village of Greenport,310 1st St,Greenport,NY,11944,866-816-7584,41.102901,-72.360439,154668,,
ERIE COUNTY ELMA MEADOWS,1711 Girdle Rd,Elma,NY,14059,888-758-4389,42.82542,-78.595024,154704,,
COLE GROUP COLE GROUP 2,12 Doorstone Dr,Latham,NY,12110,888-758-4389,42.745613,-73.77206,154705,,
VIC AND CAMPUS SUGAR SHACK 1.1,8023 NY-30,Paul Smiths,NY,12970,888-758-4389,44.448635,-74.25815,154724,,
VIC AND CAMPUS LOT 13 1.1,7787 NY-30,Paul Smiths,NY,12970,888-758-4389,44.43417,-74.24735,154725,,
VIC AND CAMPUS LOT 7 1.1,7833 NY-30,Paul Smiths,NY,12970,888-758-4389,44.436237,-74.25109,154726,,
Price Chopper,10 Glenwood Ave,Binghamton,NY,13905,607-770-7151,42.107612,-75.935778,154765,Free,Free
ERIE COUNTY ELLIOTT CREEK,12 Calvert Blvd,Tonawanda,NY,14150,888-758-4389,43.02254,-78.82616,154777,,
HGI TROY HILTON TROY 1.1,243 Hoosick St,Troy,NY,12180,888-758-4389,42.73959,-73.67085,154778,,
Hudson Valley Towne Center - Tesla Supercharger,18 Westage Drive,Fishkill,NY,12524,877-798-3752,41.52674,-73.89449,154792,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,Cost
Hoss Country Corner,1142 Main St,Long Lake,NY,12847,866-816-7584,43.9687999999999,-74.4186522,154880,,
Ferguson Distribution Center,11545 US-9W,Coxsackie,NY,12051,866-816-7584,42.3569339,-73.8444793,154881,,
Dayton T Brown Inc,1175 Church St,Bohemia,NY,11743,866-816-7584,40.7717703,-73.0991839,154892,,
Hamilton College,198 College Hill Rd,Clinton,NY,13323,866-816-7584,43.0497485,-75.4060556,154893,,
