Borough,Latitude,Longitude,Year,Day,Hour,Engine Sound
1,40.73328,-73.99447,2018,3,22,Medium
1,40.73328,-73.99447,2018,5,11,Medium
1,40.73328,-73.99447,2019,3,11,Medium
1,40.73328,-73.99447,2019,2,9,High
1,40.73328,-73.99447,2018,3,8,High
1,40.73328,-73.99447,2018,5,22,High
1,40.73328,-73.99447,2018,2,15,Medium
1,40.73328,-73.99447,2018,6,0,Medium
1,40.73328,-73.99447,2018,6,0,High
1,40.73328,-73.99447,2018,2,19,Medium
1,40.73328,-73.99447,2018,2,19,High
1,40.73328,-73.99447,2018,5,17,Medium
1,40.73328,-73.99447,2018,0,9,Medium
1,40.73328,-73.99447,2018,0,9,High
1,40.73328,-73.99447,2019,4,20,Medium
1,40.73328,-73.99447,2018,1,12,High
1,40.73328,-73.99447,2018,1,12,Medium
1,40.73328,-73.99447,2018,5,16,Medium
1,40.73328,-73.99447,2018,5,16,High
1,40.73328,-73.99447,2018,5,9,High
1,40.73328,-73.99447,2018,5,9,Medium
1,40.73328,-73.99447,2019,0,10,Medium
1,40.73328,-73.99447,2018,4,11,Medium
1,40.73328,-73.99447,2018,4,11,High
1,40.73328,-73.99447,2018,1,20,High
1,40.73328,-73.99447,2018,1,20,Medium
1,40.73328,-73.99447,2019,3,12,High
1,40.73328,-73.99447,2019,3,12,Medium
1,40.73328,-73.99447,2018,4,1,Medium
1,40.73328,-73.99447,2018,2,13,High
1,40.73328,-73.99447,2018,4,23,Medium
1,40.73328,-73.99447,2019,6,21,Medium
1,40.73328,-73.99447,2019,6,21,High
1,40.73328,-73.99447,2018,5,22,Medium
1,40.73328,-73.99447,2019,1,9,Medium
1,40.73328,-73.99447,2019,6,15,Medium
1,40.73328,-73.99447,2019,6,0,High
1,40.73328,-73.99447,2019,6,0,Medium
1,40.73328,-73.99447,2019,2,8,Medium
1,40.73328,-73.99447,2018,2,21,High
1,40.73328,-73.99447,2018,2,8,Medium
1,40.73328,-73.99447,2018,2,8,High
1,40.73328,-73.99447,2018,2,12,Medium
1,40.73328,-73.99447,2018,0,19,Medium
1,40.73328,-73.99447,2019,4,21,Medium
1,40.73328,-73.99447,2018,6,13,Medium
1,40.73328,-73.99447,2018,6,13,High
1,40.73328,-73.99447,2018,0,12,Medium
1,40.73328,-73.99447,2019,1,8,Medium
1,40.73328,-73.99447,2018,0,11,Medium
1,40.73328,-73.99447,2018,0,8,Medium
1,40.73328,-73.99447,2018,6,14,Medium
1,40.73328,-73.99447,2018,6,14,High
1,40.73328,-73.99447,2018,4,21,Medium
1,40.73328,-73.99447,2018,4,20,Medium
1,40.73328,-73.99447,2019,4,8,Medium
1,40.73328,-73.99447,2018,2,0,High
1,40.73328,-73.99447,2018,2,0,Medium
1,40.73328,-73.99447,2018,5,3,Medium
1,40.73328,-73.99447,2018,5,3,High
1,40.73328,-73.99447,2018,4,22,Medium
1,40.73328,-73.99447,2018,1,5,Medium
1,40.73328,-73.99447,2018,6,12,High
1,40.73328,-73.99447,2018,6,12,Medium
1,40.73328,-73.99447,2019,4,11,High
1,40.73328,-73.99447,2019,1,4,Medium
1,40.73328,-73.99447,2018,3,16,Medium
1,40.73328,-73.99447,2018,1,10,Medium
1,40.73328,-73.99447,2018,6,9,High
1,40.73328,-73.99447,2018,6,9,Medium
1,40.73328,-73.99447,2018,1,19,High
1,40.73328,-73.99447,2018,1,19,Medium
1,40.73328,-73.99447,2019,1,13,Medium
1,40.73328,-73.99447,2019,1,13,High
1,40.73328,-73.99447,2019,3,7,Medium
1,40.73328,-73.99447,2019,4,23,Medium
1,40.73328,-73.99447,2019,4,23,High
1,40.73328,-73.99447,2018,3,11,High
1,40.73328,-73.99447,2018,3,11,Medium
1,40.73328,-73.99447,2018,6,15,Medium
1,40.73328,-73.99447,2019,4,14,High
1,40.73328,-73.99447,2019,4,14,Medium
1,40.73328,-73.99447,2018,4,14,High
1,40.73328,-73.99447,2019,1,12,Medium
1,40.73328,-73.99447,2019,1,12,High
1,40.73328,-73.99447,2018,0,13,Medium
1,40.73328,-73.99447,2019,0,18,Medium
1,40.73328,-73.99447,2019,0,10,High
1,40.72609,-73.99682,2018,6,18,Medium
1,40.72609,-73.99682,2018,6,18,High
1,40.72609,-73.99682,2018,2,17,High
1,40.72609,-73.99682,2018,2,17,Medium
1,40.72609,-73.99682,2018,5,19,High
1,40.72609,-73.99682,2018,5,19,Medium
1,40.72609,-73.99682,2018,0,19,Medium
1,40.72609,-73.99682,2018,2,1,Medium
1,40.72609,-73.99682,2018,2,1,High
1,40.72609,-73.99682,2018,5,17,High
1,40.72609,-73.99682,2018,5,17,Medium
1,40.72609,-73.99682,2018,3,22,High
1,40.72609,-73.99682,2018,3,22,Medium
1,40.72609,-73.99682,2018,3,4,High
1,40.72609,-73.99682,2018,3,4,Medium
1,40.72609,-73.99682,2018,3,14,Medium
1,40.72609,-73.99682,2018,3,14,High
1,40.72609,-73.99682,2018,6,12,Medium
1,40.72609,-73.99682,2018,4,18,Medium
1,40.72609,-73.99682,2018,4,18,High
1,40.72609,-73.99682,2018,3,15,Medium
1,40.72609,-73.99682,2018,5,5,High
1,40.72609,-73.99682,2018,5,5,Medium
1,40.72609,-73.99682,2018,0,3,Medium
1,40.72609,-73.99682,2018,3,13,Medium
1,40.72609,-73.99682,2018,0,17,Medium
1,40.72609,-73.99682,2018,0,17,High
1,40.72609,-73.99682,2018,1,9,Medium
1,40.72609,-73.99682,2018,3,16,High
1,40.72609,-73.99682,2018,3,16,Medium
1,40.72609,-73.99682,2018,5,20,High
1,40.72609,-73.99682,2018,5,20,Medium
1,40.72609,-73.99682,2018,2,13,High
1,40.72609,-73.99682,2018,2,13,Medium
1,40.72609,-73.99682,2018,4,4,Medium
1,40.72609,-73.99682,2018,4,4,High
1,40.72609,-73.99682,2018,5,2,Medium
1,40.72609,-73.99682,2018,5,2,High
1,40.72609,-73.99682,2018,3,10,Medium
1,40.72609,-73.99682,2018,3,10,High
1,40.72609,-73.99682,2018,0,20,High
1,40.72609,-73.99682,2018,4,19,High
1,40.72609,-73.99682,2018,4,19,Medium
1,40.72609,-73.99682,2018,3,6,Medium
1,40.72609,-73.99682,2018,3,6,High
1,40.72609,-73.99682,2018,6,21,Medium
1,40.72609,-73.99682,2018,6,5,High
1,40.72609,-73.99682,2018,4,15,Medium
1,40.72609,-73.99682,2018,2,19,Medium
1,40.72609,-73.99682,2018,5,8,Medium
1,40.72609,-73.99682,2018,5,8,High
1,40.72609,-73.99682,2018,2,14,High
1,40.72609,-73.99682,2018,2,14,Medium
1,40.72609,-73.99682,2018,4,20,Medium
1,40.72609,-73.99682,2018,4,20,High
1,40.72609,-73.99682,2018,5,12,Medium
1,40.72609,-73.99682,2018,5,12,High
1,40.72609,-73.99682,2018,6,13,Medium
1,40.72609,-73.99682,2018,6,13,High
1,40.72609,-73.99682,2018,4,17,Medium
1,40.72609,-73.99682,2018,4,17,High
1,40.72609,-73.99682,2018,3,15,High
1,40.72609,-73.99682,2018,2,3,Medium
1,40.72977,-73.98812,2018,3,22,Medium
1,40.72977,-73.98812,2018,0,10,Medium
1,40.72977,-73.98812,2018,0,10,High
1,40.72977,-73.98812,2018,0,0,Medium
1,40.72977,-73.98812,2018,0,0,High
1,40.72977,-73.98812,2018,3,8,Medium
1,40.72977,-73.98812,2018,5,17,Medium
1,40.72977,-73.98812,2018,5,20,High
1,40.72977,-73.98812,2018,5,20,Medium
1,40.72977,-73.98812,2018,3,5,Medium
1,40.72977,-73.98812,2018,3,5,High
1,40.72977,-73.98812,2018,1,12,Medium
1,40.72977,-73.98812,2018,1,16,Medium
1,40.72977,-73.98812,2018,6,2,Medium
1,40.72977,-73.98812,2018,6,2,High
1,40.72977,-73.98812,2018,0,15,High
1,40.72977,-73.98812,2018,0,16,Medium
1,40.72977,-73.98812,2018,2,9,Medium
1,40.72977,-73.98812,2018,4,8,High
1,40.72977,-73.98812,2018,1,23,Medium
1,40.72977,-73.98812,2018,3,10,High
1,40.72977,-73.98812,2018,1,21,Medium
1,40.72977,-73.98812,2018,6,20,Medium
1,40.72977,-73.98812,2018,0,17,Medium
1,40.72977,-73.98812,2018,0,6,High
1,40.72977,-73.98812,2018,2,17,High
1,40.72977,-73.98812,2018,2,17,Medium
1,40.72977,-73.98812,2018,6,19,High
1,40.72977,-73.98812,2018,6,9,High
1,40.72977,-73.98812,2018,6,9,Medium
1,40.72977,-73.98812,2018,4,22,Medium
1,40.72977,-73.98812,2018,4,20,Medium
1,40.72977,-73.98812,2018,4,20,High
1,40.72977,-73.98812,2018,3,4,High
1,40.72977,-73.98812,2018,3,4,Medium
1,40.72977,-73.98812,2018,3,12,Medium
1,40.72977,-73.98812,2018,5,17,High
1,40.72977,-73.98812,2018,6,21,Medium
1,40.72977,-73.98812,2018,1,11,High
1,40.72977,-73.98812,2018,1,11,Medium
1,40.72977,-73.98812,2018,4,12,Medium
1,40.72977,-73.98812,2018,0,3,Medium
1,40.72977,-73.98812,2018,0,3,High
1,40.72977,-73.98812,2018,3,3,Medium
1,40.72977,-73.98812,2018,3,3,High
1,40.72977,-73.98812,2018,4,17,Medium
1,40.72977,-73.98812,2018,2,10,Medium
1,40.72977,-73.98812,2018,2,10,High
1,40.72977,-73.98812,2018,0,8,High
1,40.72977,-73.98812,2018,0,8,Medium
1,40.72977,-73.98812,2019,4,20,Medium
1,40.72977,-73.98812,2018,3,19,Low
1,40.72977,-73.98812,2018,3,19,High
1,40.72977,-73.98812,2018,3,19,Medium
1,40.72977,-73.98812,2018,3,11,Low
1,40.72977,-73.98812,2018,3,11,Medium
1,40.72977,-73.98812,2018,3,18,Medium
1,40.72977,-73.98812,2018,5,9,Low
1,40.72977,-73.98812,2018,5,9,Medium
1,40.72977,-73.98812,2018,0,9,Medium
1,40.72977,-73.98812,2018,0,9,High
1,40.72977,-73.98812,2019,1,21,Medium
1,40.72977,-73.98812,2018,4,18,Medium
1,40.72977,-73.98812,2018,0,4,Medium
1,40.72977,-73.98812,2018,0,15,Medium
1,40.72977,-73.98812,2018,5,13,High
1,40.72977,-73.98812,2018,5,13,Medium
1,40.72977,-73.98812,2018,6,0,Medium
1,40.72977,-73.98812,2018,6,14,Medium
1,40.72977,-73.98812,2018,6,14,High
1,40.72977,-73.98812,2019,1,14,Medium
1,40.72977,-73.98812,2018,1,12,High
1,40.72977,-73.98812,2018,4,13,Medium
1,40.72977,-73.98812,2018,3,21,Medium
1,40.72977,-73.98812,2018,4,23,Medium
1,40.72977,-73.98812,2018,2,12,Medium
1,40.72977,-73.98812,2018,5,10,Medium
1,40.72977,-73.98812,2018,5,10,High
1,40.72977,-73.98812,2018,6,1,Medium
1,40.72977,-73.98812,2018,1,5,Medium
1,40.72977,-73.98812,2018,1,5,High
1,40.72977,-73.98812,2018,4,11,Medium
1,40.72977,-73.98812,2018,4,11,High
1,40.72977,-73.98812,2018,3,23,Medium
1,40.72977,-73.98812,2018,1,15,High
1,40.72977,-73.98812,2018,1,15,Medium
1,40.72977,-73.98812,2018,4,9,Medium
1,40.72977,-73.98812,2018,1,10,High
1,40.72977,-73.98812,2018,1,10,Medium
1,40.72977,-73.98812,2018,0,13,High
1,40.72977,-73.98812,2018,0,13,Medium
1,40.72977,-73.98812,2018,3,0,High
1,40.72977,-73.98812,2018,2,2,Medium
1,40.72977,-73.98812,2018,1,2,Medium
1,40.72977,-73.98812,2018,1,2,High
1,40.72977,-73.98812,2019,5,5,Medium
1,40.72977,-73.98812,2019,5,5,High
1,40.72977,-73.98812,2018,0,7,Medium
1,40.72977,-73.98812,2018,0,7,High
1,40.72977,-73.98812,2018,3,14,Medium
1,40.72977,-73.98812,2018,3,15,Medium
1,40.72977,-73.98812,2018,3,17,Medium
1,40.72977,-73.98812,2018,1,17,Medium
1,40.72977,-73.98812,2018,1,17,High
1,40.72977,-73.98812,2018,2,13,High
1,40.72977,-73.98812,2018,2,13,Medium
1,40.72977,-73.98812,2018,3,0,Medium
1,40.72977,-73.98812,2018,3,1,Medium
1,40.72977,-73.98812,2018,5,8,High
1,40.72977,-73.98812,2018,5,8,Medium
1,40.72977,-73.98812,2018,2,14,Medium
1,40.72977,-73.98812,2018,1,8,Medium
1,40.72977,-73.98812,2018,1,8,High
1,40.72977,-73.98812,2018,4,2,Medium
1,40.72977,-73.98812,2018,4,2,High
1,40.72977,-73.98812,2018,6,13,Medium
1,40.72977,-73.98812,2018,6,13,High
1,40.72977,-73.98812,2018,1,18,Medium
1,40.72977,-73.98812,2018,0,16,High
1,40.72977,-73.98812,2018,1,18,High
1,40.72977,-73.98812,2018,6,17,High
1,40.72977,-73.98812,2019,5,21,Medium
1,40.72977,-73.98812,2018,4,14,Medium
1,40.72977,-73.98812,2018,4,14,High
1,40.72977,-73.98812,2019,6,13,Medium
1,40.72977,-73.98812,2019,3,1,Medium
1,40.72977,-73.98812,2019,3,1,High
1,40.72977,-73.98812,2018,3,12,High
1,40.72977,-73.98812,2018,1,3,High
1,40.72977,-73.98812,2018,1,3,Medium
1,40.72977,-73.98812,2018,2,3,Medium
1,40.72977,-73.98812,2018,2,3,High
1,40.72977,-73.98812,2018,6,12,Medium
1,40.72977,-73.98812,2018,2,12,High
1,40.72977,-73.98812,2018,0,14,Medium
1,40.72977,-73.98812,2018,0,14,High
1,40.72977,-73.98812,2018,0,20,Medium
1,40.72977,-73.98812,2018,0,18,Medium
1,40.72977,-73.98812,2018,5,7,Medium
1,40.72977,-73.98812,2018,5,7,High
1,40.72977,-73.98812,2018,3,8,High
1,40.72977,-73.98812,2018,6,7,Medium
1,40.72977,-73.98812,2018,6,7,High
1,40.72977,-73.98812,2018,5,12,Medium
1,40.72977,-73.98812,2018,4,16,High
1,40.72977,-73.98812,2018,4,16,Medium
1,40.72977,-73.98812,2018,4,9,High
1,40.72977,-73.98812,2018,0,12,High
1,40.72977,-73.98812,2018,0,12,Medium
1,40.72977,-73.98812,2018,5,9,High
1,40.72977,-73.98812,2018,3,9,Medium
1,40.72977,-73.98812,2018,2,15,High
1,40.72977,-73.98812,2018,2,15,Medium
1,40.72977,-73.98812,2019,2,19,High
1,40.72977,-73.98812,2019,2,19,Medium
1,40.72977,-73.98812,2018,1,13,High
1,40.72977,-73.98812,2018,1,13,Medium
1,40.72977,-73.98812,2019,4,7,High
1,40.72977,-73.98812,2019,4,7,Medium
1,40.72977,-73.98812,2019,1,12,Medium
1,40.72977,-73.98812,2018,6,23,High
1,40.72977,-73.98812,2018,6,23,Medium
1,40.72977,-73.98812,2018,2,7,High
1,40.72977,-73.98812,2018,2,7,Medium
1,40.72977,-73.98812,2019,5,23,High
1,40.72977,-73.98812,2018,5,11,Medium
1,40.72977,-73.98812,2019,5,4,Medium
1,40.72977,-73.98812,2019,5,12,Medium
1,40.72977,-73.98812,2018,5,15,High
1,40.72977,-73.98812,2018,3,13,Medium
1,40.72977,-73.98812,2018,3,13,High
1,40.72977,-73.98812,2018,5,1,Medium
1,40.72977,-73.98812,2018,5,23,Medium
1,40.72977,-73.98812,2018,3,11,High
3,40.69413,-73.98568,2018,1,0,Medium
3,40.69413,-73.98568,2018,1,3,High
3,40.69413,-73.98568,2018,1,3,Medium
3,40.69413,-73.98568,2018,4,2,Medium
3,40.69413,-73.98568,2018,4,0,Medium
3,40.69413,-73.98568,2018,4,0,High
3,40.69413,-73.98568,2018,5,7,Medium
3,40.69413,-73.98568,2018,6,19,Medium
3,40.69413,-73.98568,2018,5,11,Medium
3,40.69413,-73.98568,2018,5,11,High
3,40.69413,-73.98568,2018,4,22,Medium
3,40.69413,-73.98568,2018,2,19,Medium
3,40.69413,-73.98568,2018,1,4,Medium
3,40.69413,-73.98568,2018,1,4,High
3,40.69413,-73.98568,2018,5,18,Medium
3,40.69413,-73.98568,2018,1,1,Medium
3,40.69413,-73.98568,2018,3,20,High
3,40.69413,-73.98568,2018,3,20,Medium
3,40.69413,-73.98568,2018,1,9,Medium
3,40.69413,-73.98568,2018,1,15,High
3,40.69413,-73.98568,2018,1,15,Medium
3,40.69413,-73.98568,2018,0,9,High
3,40.69413,-73.98568,2018,1,12,Medium
3,40.69413,-73.98568,2018,1,12,High
3,40.69413,-73.98568,2018,4,11,Medium
3,40.69413,-73.98568,2018,1,13,Medium
3,40.69413,-73.98568,2018,5,14,Medium
3,40.69413,-73.98568,2018,4,19,Medium
3,40.69413,-73.98568,2018,4,19,High
3,40.69413,-73.98568,2018,0,9,Medium
3,40.69413,-73.98568,2018,5,13,Low
3,40.69413,-73.98568,2018,5,13,Medium
3,40.69413,-73.98568,2018,6,7,Medium
3,40.69413,-73.98568,2019,2,1,High
3,40.69413,-73.98568,2019,2,1,Medium
3,40.69413,-73.98568,2018,4,18,Low
3,40.69413,-73.98568,2018,4,18,Medium
3,40.69413,-73.98568,2019,2,13,High
3,40.69413,-73.98568,2019,2,8,High
3,40.69413,-73.98568,2018,2,17,Medium
3,40.69413,-73.98568,2018,5,15,Medium
3,40.69413,-73.98568,2019,2,7,Medium
3,40.69413,-73.98568,2019,2,7,High
3,40.69413,-73.98568,2018,4,12,Medium
3,40.69413,-73.98568,2018,4,22,High
3,40.69413,-73.98568,2018,1,20,Medium
3,40.69413,-73.98568,2018,1,20,High
3,40.69413,-73.98568,2018,2,16,Medium
3,40.69413,-73.98568,2019,4,4,High
3,40.69413,-73.98568,2019,4,4,Medium
3,40.69413,-73.98568,2018,4,10,Medium
3,40.69413,-73.98568,2018,0,13,Medium
3,40.69413,-73.98568,2018,3,15,Medium
3,40.69413,-73.98568,2019,4,16,Medium
3,40.69413,-73.98568,2018,5,13,High
3,40.69413,-73.98568,2018,3,19,Medium
3,40.69413,-73.98568,2019,5,15,Medium
3,40.69413,-73.98568,2018,5,8,High
3,40.69413,-73.98568,2018,5,8,Medium
3,40.69413,-73.98568,2018,6,17,Medium
3,40.69413,-73.98568,2018,5,12,Medium
3,40.69413,-73.98568,2018,3,13,Medium
3,40.69413,-73.98568,2019,4,14,Medium
3,40.69413,-73.98568,2018,5,10,High
3,40.69413,-73.98568,2018,5,10,Medium
3,40.69413,-73.98568,2018,4,17,High
3,40.69413,-73.98568,2018,4,17,Medium
3,40.69413,-73.98568,2018,1,8,Medium
3,40.69413,-73.98568,2018,1,8,High
3,40.69413,-73.98568,2018,6,4,Medium
3,40.69413,-73.98568,2019,6,21,Medium
3,40.69413,-73.98568,2018,3,16,Medium
3,40.69413,-73.98568,2018,2,11,Medium
3,40.69413,-73.98568,2018,3,14,Medium
3,40.69413,-73.98568,2018,3,23,Medium
3,40.69413,-73.98568,2018,3,23,High
3,40.69413,-73.98568,2018,4,20,Medium
3,40.69413,-73.98568,2019,5,6,Medium
3,40.69413,-73.98568,2019,4,22,Medium
3,40.69413,-73.98568,2019,4,19,Medium
3,40.69413,-73.98568,2018,5,0,Medium
3,40.69413,-73.98568,2018,4,7,Medium
3,40.69413,-73.98568,2018,4,7,High
3,40.69413,-73.98568,2018,2,12,Medium
3,40.69413,-73.98568,2018,4,16,Medium
3,40.69413,-73.98568,2018,4,16,High
3,40.69413,-73.98568,2018,3,10,Medium
3,40.69413,-73.98568,2018,3,9,Medium
3,40.69413,-73.98568,2019,0,16,Medium
3,40.69413,-73.98568,2018,1,19,Medium
3,40.69413,-73.98568,2019,0,22,Medium
1,40.73501,-73.99479,2018,1,18,High
1,40.73501,-73.99479,2018,1,18,Medium
1,40.73501,-73.99479,2018,0,12,Medium
1,40.73501,-73.99479,2018,0,12,High
1,40.73501,-73.99479,2018,1,11,High
1,40.73501,-73.99479,2018,1,11,Medium
1,40.73501,-73.99479,2018,0,18,Medium
1,40.73501,-73.99479,2018,6,2,Medium
1,40.73501,-73.99479,2018,1,17,Medium
1,40.73501,-73.99479,2018,6,14,High
1,40.73501,-73.99479,2018,6,4,Medium
1,40.73501,-73.99479,2018,6,4,High
1,40.73501,-73.99479,2018,3,2,High
1,40.73501,-73.99479,2018,6,21,High
1,40.73501,-73.99479,2018,6,21,Medium
1,40.73501,-73.99479,2018,2,6,Medium
1,40.73501,-73.99479,2018,2,6,High
1,40.73501,-73.99479,2018,0,13,Medium
1,40.73501,-73.99479,2018,0,13,High
1,40.73501,-73.99479,2018,2,17,Medium
1,40.73501,-73.99479,2018,2,17,High
1,40.73501,-73.99479,2018,6,10,High
1,40.73501,-73.99479,2018,6,10,Medium
1,40.73501,-73.99479,2018,6,22,High
1,40.73501,-73.99479,2018,6,22,Medium
1,40.73501,-73.99479,2018,3,20,High
1,40.73501,-73.99479,2018,1,10,Medium
1,40.73501,-73.99479,2018,5,11,High
1,40.73501,-73.99479,2018,5,11,Medium
1,40.73501,-73.99479,2018,3,18,High
1,40.73501,-73.99479,2018,3,18,Medium
1,40.73501,-73.99479,2018,2,2,Medium
1,40.73501,-73.99479,2018,2,2,High
1,40.73501,-73.99479,2018,5,16,Medium
1,40.73501,-73.99479,2018,1,4,Medium
1,40.73501,-73.99479,2018,1,4,High
1,40.73501,-73.99479,2018,2,10,High
1,40.73501,-73.99479,2018,2,10,Medium
1,40.73501,-73.99479,2018,6,15,Medium
1,40.73501,-73.99479,2018,6,15,High
1,40.73501,-73.99479,2018,4,21,High
1,40.73501,-73.99479,2018,4,21,Medium
1,40.73501,-73.99479,2018,3,16,Medium
1,40.73501,-73.99479,2018,3,16,High
1,40.73501,-73.99479,2018,1,14,High
1,40.73501,-73.99479,2018,5,1,High
1,40.73501,-73.99479,2018,5,1,Medium
1,40.73501,-73.99479,2018,0,11,Medium
1,40.73501,-73.99479,2018,0,11,High
1,40.73501,-73.99479,2018,2,11,High
1,40.73501,-73.99479,2018,2,11,Medium
1,40.73501,-73.99479,2018,1,14,Medium
1,40.73501,-73.99479,2018,6,16,High
1,40.73501,-73.99479,2018,6,16,Medium
1,40.73501,-73.99479,2018,5,16,High
1,40.73501,-73.99479,2018,6,6,High
1,40.73501,-73.99479,2018,6,6,Medium
1,40.73501,-73.99479,2018,5,13,High
1,40.73501,-73.99479,2018,5,13,Medium
1,40.73501,-73.99479,2018,1,17,High
1,40.73501,-73.99479,2018,0,5,High
1,40.73501,-73.99479,2018,0,5,Medium
1,40.73501,-73.99479,2018,0,0,Medium
1,40.73501,-73.99479,2018,0,0,High
1,40.73501,-73.99479,2018,1,2,High
1,40.73501,-73.99479,2018,2,8,High
1,40.73501,-73.99479,2018,3,9,High
1,40.73501,-73.99479,2018,3,9,Medium
1,40.73501,-73.99479,2018,4,14,High
1,40.73501,-73.99479,2018,4,14,Medium
1,40.73501,-73.99479,2018,5,9,High
1,40.73501,-73.99479,2018,4,17,High
1,40.73501,-73.99479,2018,4,17,Medium
1,40.73501,-73.99479,2018,6,13,Medium
1,40.73501,-73.99479,2018,6,13,High
1,40.73501,-73.99479,2018,4,19,High
1,40.73501,-73.99479,2018,4,19,Medium
1,40.73501,-73.99479,2018,0,23,High
1,40.73501,-73.99479,2018,6,8,High
1,40.73501,-73.99479,2018,3,8,Medium
1,40.73501,-73.99479,2018,2,5,High
1,40.73501,-73.99479,2018,2,5,Medium
1,40.73501,-73.99479,2018,2,4,High
1,40.73501,-73.99479,2018,2,4,Medium
1,40.73501,-73.99479,2018,1,5,Medium
1,40.73501,-73.99479,2018,1,5,High
1,40.73501,-73.99479,2018,2,0,Medium
1,40.73501,-73.99479,2018,2,0,High
1,40.73501,-73.99479,2018,1,15,High
1,40.73501,-73.99479,2018,1,15,Medium
1,40.73501,-73.99479,2018,1,16,Medium
1,40.73501,-73.99479,2018,1,9,High
1,40.73501,-73.99479,2018,0,8,High
1,40.73501,-73.99479,2018,0,8,Medium
1,40.73501,-73.99479,2018,5,17,High
1,40.73501,-73.99479,2018,5,17,Medium
1,40.73501,-73.99479,2018,2,21,Medium
1,40.73501,-73.99479,2018,2,21,High
1,40.73501,-73.99479,2018,3,14,Medium
1,40.73501,-73.99479,2018,3,14,High
1,40.73501,-73.99479,2018,4,11,Medium
1,40.73501,-73.99479,2018,5,22,Medium
1,40.73501,-73.99479,2018,5,12,High
1,40.73501,-73.99479,2018,5,12,Medium
1,40.73501,-73.99479,2018,6,5,High
1,40.73501,-73.99479,2018,1,9,Medium
1,40.73501,-73.99479,2018,0,15,Low
1,40.73501,-73.99479,2018,0,15,Medium
1,40.73501,-73.99479,2018,6,21,Low
1,40.73501,-73.99479,2018,2,22,High
1,40.73501,-73.99479,2018,2,22,Medium
1,40.73501,-73.99479,2018,5,8,High
1,40.73501,-73.99479,2018,5,8,Medium
1,40.73501,-73.99479,2018,6,12,Medium
1,40.73501,-73.99479,2018,6,8,Medium
1,40.73501,-73.99479,2018,2,12,Medium
1,40.73501,-73.99479,2018,3,10,Medium
1,40.73501,-73.99479,2018,0,3,Medium
1,40.73501,-73.99479,2018,0,3,High
1,40.73501,-73.99479,2019,1,12,Low
1,40.73501,-73.99479,2019,1,12,High
1,40.73501,-73.99479,2019,1,12,Medium
1,40.73501,-73.99479,2018,6,5,Medium
1,40.73501,-73.99479,2018,3,11,Medium
1,40.73501,-73.99479,2018,6,20,High
1,40.73501,-73.99479,2018,6,20,Medium
1,40.73501,-73.99479,2018,1,23,Medium
1,40.73501,-73.99479,2018,3,11,Low
1,40.73501,-73.99479,2018,4,16,High
1,40.73501,-73.99479,2018,4,16,Low
1,40.73501,-73.99479,2018,2,21,Low
1,40.73501,-73.99479,2018,4,12,High
1,40.73501,-73.99479,2018,4,12,Medium
1,40.73501,-73.99479,2019,1,11,Low
1,40.73501,-73.99479,2019,1,11,Medium
1,40.73501,-73.99479,2018,5,2,Low
1,40.73501,-73.99479,2018,5,2,Medium
1,40.73501,-73.99479,2018,5,2,High
1,40.73501,-73.99479,2018,1,20,Medium
1,40.73501,-73.99479,2018,1,20,High
1,40.73501,-73.99479,2018,5,9,Medium
1,40.73501,-73.99479,2018,4,3,Medium
1,40.73501,-73.99479,2018,4,3,High
1,40.73501,-73.99479,2018,3,8,High
1,40.73501,-73.99479,2018,1,0,Medium
1,40.73501,-73.99479,2018,1,0,High
1,40.73501,-73.99479,2018,4,0,High
1,40.73501,-73.99479,2018,4,0,Medium
1,40.73501,-73.99479,2018,0,4,High
1,40.73501,-73.99479,2018,5,15,Medium
1,40.73501,-73.99479,2018,4,4,Medium
1,40.73501,-73.99479,2018,6,0,Medium
1,40.73501,-73.99479,2019,3,12,High
1,40.73501,-73.99479,2019,3,12,Medium
1,40.73501,-73.99479,2018,5,6,Medium
1,40.73501,-73.99479,2018,0,1,High
1,40.73501,-73.99479,2018,0,1,Medium
1,40.73501,-73.99479,2018,3,2,Medium
1,40.73501,-73.99479,2019,1,8,Medium
1,40.73501,-73.99479,2018,3,6,Medium
1,40.73501,-73.99479,2018,3,6,High
1,40.73501,-73.99479,2019,1,0,Medium
1,40.73501,-73.99479,2018,4,6,Medium
1,40.73501,-73.99479,2018,4,6,High
1,40.73501,-73.99479,2018,6,7,High
1,40.73501,-73.99479,2018,6,7,Medium
1,40.73501,-73.99479,2018,5,10,Medium
1,40.73501,-73.99479,2018,6,17,High
1,40.73501,-73.99479,2018,6,2,High
1,40.73501,-73.99479,2019,2,12,Medium
1,40.73501,-73.99479,2018,0,20,Medium
1,40.73501,-73.99479,2018,0,20,High
1,40.73501,-73.99479,2018,3,1,High
1,40.73501,-73.99479,2018,3,1,Medium
1,40.73501,-73.99479,2018,6,11,High
1,40.73501,-73.99479,2019,2,17,Medium
1,40.73501,-73.99479,2019,2,17,High
1,40.73501,-73.99479,2018,0,23,Medium
1,40.73501,-73.99479,2018,6,0,High
1,40.73501,-73.99479,2018,4,2,High
